is_checked	word_display	freq_info	freq_rank	stem	pos	pos_detail	ipa	oxford3000	gsl	ccss_tier	cse_level	cefr	freq_grade	meaning_ko	definition_en	etymology	morpheme	word_formation	kr_curriculum	grade_range	textbook_included	curriculum_included	us_grade	atos	lexile	ngsl	gse	eiken_level	eiken_grade	hypernym	hyponym	synonym	antonym	collocation	word_family	register	domain	topic	regional_variant	era	learning_objective	prerequisite	error_pattern	teaching_method	sentence_1	sentence_2	sentence_3	pos_consistency	cefr_consistency	meaning_consistency	educational_value	analysis_date	system_version	status	quality_grade	validation_result	api_number
☐	Breathe	-	4075	breathe	V	VI	/briːð/	1st-1000	1st-1000	Tier-1	Level-2	A2	최고빈도	숨쉬다	to take in air	from Old English breðan	breathe	simple	초등	초3-초5	포함	포함	3	2.5	200L-400L	Yes	46	4급	초급	inhale	-	inhale, exhale	suffocate	breathe deeply	breathe	neutral	process	breathing	Global	current	생리 표현	필수 동사	-	건강 교육	Breathe slowly.	She breathed deeply.	I can't breathe.	TRUE	TRUE	TRUE	9	2026-01-18	3.3	완료	A++	LLM	4074
☐	Inhale	-	4076	inhale	V	VT	/ɪnˈheɪl/	3rd-1000	3rd-1000	Tier-2	Level-4	B2	중빈도	들이쉬다	to breathe in	from Latin inhalare	inhale	simple	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	36	2급	중급	breathe	-	breathe, draw	exhale	inhale air	inhale	neutral	action	inhaling	Global	current	생리 표현	기본 동사	-	건강 교육	Inhale deeply.	She inhaled slowly.	I inhaled the scent.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4075
☐	Exhale	-	4077	exhale	V	VI	/eksˈheɪl/	3rd-1000	3rd-1000	Tier-2	Level-4	B2	중빈도	내쉬다	to breathe out	from Latin exhalare	exhale	simple	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	36	2급	중급	breathe	-	breathe, release	inhale	exhale slowly	exhale	neutral	action	exhaling	Global	current	생리 표현	기본 동사	-	건강 교육	Exhale slowly.	She exhaled deeply.	I exhaled relief.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4076
☐	Cough	-	4078	cough	V	VI	/kɒf/	2nd-1000	2nd-1000	Tier-2	Level-2	A2	고빈도	기침하다	to expel air suddenly	imitative origin	cough	simple	초등	초3-초5	포함	포함	3	2.5	200L-400L	Yes	44	4급	초급	choke	-	choke, hack	-	cough loudly	cough	neutral	process	coughing	Global	current	건강 표현	기본 동사	-	의료 교육	Cover when you cough.	She coughed all night.	I can't stop coughing.	TRUE	TRUE	TRUE	9	2026-01-18	3.3	완료	A++	LLM	4077
☐	Sneeze	-	4079	sneeze	V	VI	/sniːz/	2nd-1000	2nd-1000	Tier-2	Level-2	A2	고빈도	재채기하다	to expel air through nose	from Old English fneosan	sneeze	simple	초등	초3-초5	포함	포함	3	2.5	200L-400L	Yes	44	4급	초급	-	-	-	-	sneeze loudly	sneeze	neutral	process	sneezing	Global	current	건강 표현	기본 동사	-	의료 교육	Bless you when you sneeze.	She sneezed three times.	I keep sneezing.	TRUE	TRUE	TRUE	9	2026-01-18	3.3	완료	A++	LLM	4078
☐	Yawn	-	4080	yawn	V	VI	/jɔːn/	3rd-1000	3rd-1000	Tier-2	Level-3	B1	중빈도	하품하다	to open mouth wide	from Old English ganian	yawn	simple	중등	중1-중2	포함	포함	3	3.0	400L-600L	Yes	40	3급	초급	-	-	-	-	yawn tiredly	yawn	neutral	process	yawning	Global	current	생리 표현	기본 동사	-	일상 교육	I yawned during class.	She yawned loudly.	I can't stop yawning.	TRUE	TRUE	TRUE	8	2026-01-18	3.2	완료	A+	LLM	4079
☐	Sleep	-	4081	sleep	V	VI	/sliːp/	1st-1000	1st-1000	Tier-1	Level-1	A1	최고빈도	자다	to rest unconsciously	from Old English slæpan	sleep	simple	초등	초1-초2	포함	포함	3	2.0	100L-200L	Yes	48	5급	입문	rest	-	rest, slumber	wake	sleep well	sleep	neutral	state	sleeping	Global	current	수면 표현	필수 동사	-	일상 교육	Time to sleep.	She slept soundly.	I sleep eight hours.	TRUE	TRUE	TRUE	9	2026-01-18	3.4	완료	A++	LLM	4080
☐	Wake	-	4082	wake	V	VI	/weɪk/	1st-1000	1st-1000	Tier-1	Level-2	A2	최고빈도	일어나다	to stop sleeping	from Old English wacan	wake	simple	초등	초3-초5	포함	포함	3	2.5	200L-400L	Yes	46	4급	초급	awaken	-	awaken, arise	sleep	wake up	wake	neutral	action	waking	Global	current	수면 표현	필수 동사	-	일상 교육	Wake up early.	She woke at dawn.	I woke up late.	TRUE	TRUE	TRUE	9	2026-01-18	3.3	완료	A++	LLM	4081
☐	Awaken	-	4083	awaken	V	VT	/əˈweɪkən/	2nd-1000	2nd-1000	Tier-2	Level-4	B2	고빈도	깨우다	to cause to wake	from Old English awæcnan	awaken	simple	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	38	2급	중급	wake	-	wake, rouse	lull	awaken gently	awaken	neutral	action	awakening	Global	current	수면 표현	기본 동사	-	문학 교육	Awaken the spirit.	She awakened early.	I awakened refreshed.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4082
☐	Rest	-	4084	rest	V	VI	/rest/	1st-1000	1st-1000	Tier-1	Level-2	A2	최고빈도	쉬다	to stop activity	from Old English ræste	rest	simple	초등	초3-초5	포함	포함	3	2.5	200L-400L	Yes	46	4급	초급	relax	-	relax, sleep	work	rest awhile	rest	neutral	state	resting	Global	current	휴식 표현	필수 동사	-	건강 교육	You need to rest.	She rested all day.	I need to rest.	TRUE	TRUE	TRUE	9	2026-01-18	3.3	완료	A++	LLM	4083
☐	Relax	-	4085	relax	V	VI	/rɪˈlæks/	1st-1000	1st-1000	Tier-1	Level-2	A2	최고빈도	긴장풀다	to become less tense	from Latin relaxare	relax	simple	초등	초3-초5	포함	포함	3	2.5	200L-400L	Yes	46	4급	초급	rest	-	rest, unwind	stress	relax muscles	relax	neutral	state	relaxing	Global	current	휴식 표현	필수 동사	-	건강 교육	Just relax.	She relaxed by the pool.	I like to relax.	TRUE	TRUE	TRUE	9	2026-01-18	3.3	완료	A++	LLM	4084
☐	Stretch	-	4086	stretch	V	VT	/stretʃ/	1st-1000	1st-1000	Tier-1	Level-2	A2	최고빈도	스트레칭하다	to extend body	from Old English streccan	stretch	simple	초등	초3-초5	포함	포함	3	2.5	200L-400L	Yes	44	4급	초급	extend	-	extend, reach	contract	stretch arms	stretch	neutral	action	stretching	Global	current	운동 표현	필수 동사	-	체육 교육	Stretch your legs.	She stretched before yoga.	I stretch every morning.	TRUE	TRUE	TRUE	9	2026-01-18	3.3	완료	A++	LLM	4085
☐	Exercise	-	4087	exercise	V	VI	/ˈeksəsaɪz/	1st-1000	1st-1000	Tier-1	Level-2	A2	최고빈도	운동하다	to do physical activity	from Latin exercere	exercise	simple	초등	초3-초5	포함	포함	4	2.5	200L-400L	Yes	46	4급	초급	work out	-	work out, train	rest	exercise daily	exercise	neutral	action	exercising	Global	current	운동 표현	필수 동사	-	체육 교육	Exercise regularly.	She exercises every day.	I need to exercise.	TRUE	TRUE	TRUE	9	2026-01-18	3.3	완료	A++	LLM	4086
☐	Train	-	4088	train	V	VT	/treɪn/	1st-1000	1st-1000	Tier-1	Level-2	A2	최고빈도	훈련하다	to teach skills	from Old French trainer	train	simple	초등	초3-초5	포함	포함	3	2.5	200L-400L	Yes	46	4급	초급	teach	-	teach, practice	neglect	train athletes	train	neutral	action	training	Global	current	훈련 표현	필수 동사	-	체육 교육	Train hard.	She trained for months.	I train every week.	TRUE	TRUE	TRUE	9	2026-01-18	3.3	완료	A++	LLM	4087
☐	Practice	-	4089	practice	V	VT	/ˈpræktɪs/	1st-1000	1st-1000	Tier-1	Level-2	A2	최고빈도	연습하다	to do repeatedly	from Medieval Latin practicare	practice	simple	초등	초3-초5	포함	포함	4	2.5	200L-400L	Yes	46	4급	초급	train	-	train, rehearse	neglect	practice piano	practice	neutral	action	practicing	Global	current	연습 표현	필수 동사	-	교육 표현	Practice makes perfect.	She practiced daily.	I practice every day.	TRUE	TRUE	TRUE	9	2026-01-18	3.3	완료	A++	LLM	4088
☐	Rehearse	-	4090	rehearse	V	VT	/rɪˈhɜːs/	3rd-1000	3rd-1000	Tier-2	Level-4	B2	중빈도	리허설하다	to practice performance	from Old French reherser	rehearse	simple	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	36	2급	중급	practice	-	practice, prepare	improvise	rehearse lines	rehearse	neutral	action	rehearsing	Global	current	공연 표현	기본 동사	-	예술 교육	Rehearse the play.	She rehearsed her speech.	I need to rehearse.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4089
☐	Perform	-	4091	perform	V	VT	/pəˈfɔːm/	1st-1000	1st-1000	Tier-1	Level-3	B1	최고빈도	공연하다	to carry out action	from Old French parfournir	perform	simple	중등	중1-중2	포함	포함	3	3.0	400L-600L	Yes	44	3급	초급	do	-	do, execute	fail	perform well	perform	neutral	action	performing	Global	current	공연 표현	필수 동사	-	예술 교육	Perform on stage.	She performed beautifully.	I will perform tonight.	TRUE	TRUE	TRUE	8	2026-01-18	3.2	완료	A+	LLM	4090
☐	Act	-	4092	act	V	VI	/ækt/	1st-1000	1st-1000	Tier-1	Level-2	A2	최고빈도	연기하다	to play a role	from Latin actus	act	simple	초등	초3-초5	포함	포함	3	2.5	200L-400L	Yes	46	4급	초급	perform	-	perform, pretend	-	act in movie	act	neutral	action	acting	Global	current	공연 표현	필수 동사	-	예술 교육	Act naturally.	She acted well.	I want to act.	TRUE	TRUE	TRUE	9	2026-01-18	3.3	완료	A++	LLM	4091
☐	Sing	-	4093	sing	V	VI	/sɪŋ/	1st-1000	1st-1000	Tier-1	Level-1	A1	최고빈도	노래하다	to make music with voice	from Old English singan	sing	simple	초등	초1-초2	포함	포함	3	2.0	100L-200L	Yes	48	5급	입문	chant	-	chant, hum	-	sing song	sing	neutral	action	singing	Global	current	음악 표현	필수 동사	-	음악 교육	Sing along.	She sang beautifully.	I love to sing.	TRUE	TRUE	TRUE	9	2026-01-18	3.4	완료	A++	LLM	4092
☐	Dance	-	4094	dance	V	VI	/dɑːns/	1st-1000	1st-1000	Tier-1	Level-1	A1	최고빈도	춤추다	to move rhythmically	from Old French dancier	dance	simple	초등	초1-초2	포함	포함	3	2.0	100L-200L	Yes	48	5급	입문	move	-	move, sway	-	dance together	dance	neutral	action	dancing	Global	current	예술 표현	필수 동사	-	예술 교육	Let's dance.	She danced gracefully.	I love to dance.	TRUE	TRUE	TRUE	9	2026-01-18	3.4	완료	A++	LLM	4093
☐	Play	-	4095	play	V	VT	/pleɪ/	1st-1000	1st-1000	Tier-1	Level-1	A1	최고빈도	놀다	to engage in activity	from Old English plegian	play	simple	초등	초1-초2	포함	포함	3	2.0	100L-200L	Yes	48	5급	입문	enjoy	-	enjoy, perform	work	play game	play	neutral	action	playing	Global	current	여가 표현	필수 동사	-	일상 교육	Play outside.	She played the piano.	I play soccer.	TRUE	TRUE	TRUE	9	2026-01-18	3.4	완료	A++	LLM	4094
☐	Draw	-	4096	draw	V	VT	/drɔː/	1st-1000	1st-1000	Tier-1	Level-1	A1	최고빈도	그리다	to make picture	from Old English dragan	draw	simple	초등	초1-초2	포함	포함	3	2.0	100L-200L	Yes	48	5급	입문	sketch	-	sketch, illustrate	erase	draw picture	draw	neutral	action	drawing	Global	current	예술 표현	필수 동사	-	예술 교육	Draw a circle.	She drew a portrait.	I like to draw.	TRUE	TRUE	TRUE	9	2026-01-18	3.4	완료	A++	LLM	4095
☐	Paint	-	4097	paint	V	VT	/peɪnt/	1st-1000	1st-1000	Tier-1	Level-2	A2	최고빈도	칠하다	to apply color	from Old French peint	paint	simple	초등	초3-초5	포함	포함	3	2.5	200L-400L	Yes	46	4급	초급	color	-	color, draw	erase	paint wall	paint	neutral	action	painting	Global	current	예술 표현	필수 동사	-	예술 교육	Paint the fence.	She painted a landscape.	I love to paint.	TRUE	TRUE	TRUE	9	2026-01-18	3.3	완료	A++	LLM	4096
☐	Sketch	-	4098	sketch	V	VT	/sketʃ/	3rd-1000	3rd-1000	Tier-2	Level-4	B2	중빈도	스케치하다	to draw roughly	from Dutch schets	sketch	simple	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	36	2급	중급	draw	-	draw, outline	detail	sketch idea	sketch	neutral	action	sketching	Global	current	예술 표현	기본 동사	-	예술 교육	Sketch the design.	She sketched quickly.	I like to sketch.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4097
☐	Sculpt	-	4099	sculpt	V	VT	/skʌlpt/	4th-1000	4th-1000	Tier-3	Level-5	C1	저빈도	조각하다	to carve into shape	from Latin sculpere	sculpt	simple	고등	고2-고3	미포함	미포함	3	4.0	800L-1000L	Yes	30	1급	고급	carve	-	carve, mold	destroy	sculpt statue	sculpt	neutral	action	sculpting	Global	current	예술 표현	확장 동사	-	예술 교육	Sculpt from clay.	She sculpted a figure.	I want to sculpt.	TRUE	TRUE	TRUE	6	2026-01-18	3.0	완료	A	LLM	4098
☐	Carve	-	4100	carve	V	VT	/kɑːv/	2nd-1000	2nd-1000	Tier-2	Level-3	B1	고빈도	조각하다	to cut into shape	from Old English ceorfan	carve	simple	중등	중1-중2	포함	포함	3	3.0	400L-600L	Yes	40	3급	초급	cut	-	cut, sculpt	-	carve wood	carve	neutral	action	carving	Global	current	공예 표현	기본 동사	-	예술 교육	Carve the turkey.	She carved a statue.	I carve pumpkins.	TRUE	TRUE	TRUE	8	2026-01-18	3.2	완료	A+	LLM	4099
☐	Mold	-	4101	mold	V	VT	/məʊld/	3rd-1000	3rd-1000	Tier-2	Level-4	B2	중빈도	주조하다	to shape material	from Old French modle	mold	simple	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	36	2급	중급	shape	-	shape, form	destroy	mold clay	mold	neutral	action	molding	Global	current	공예 표현	기본 동사	-	예술 교육	Mold the dough.	She molded the clay.	I molded a shape.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4100
☐	Craft	-	4102	craft	V	VT	/krɑːft/	2nd-1000	2nd-1000	Tier-2	Level-4	B2	고빈도	공들여만들다	to make skillfully	from Old English cræft	craft	simple	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	38	2급	중급	make	-	make, create	destroy	craft jewelry	craft	neutral	action	crafting	Global	current	공예 표현	기본 동사	-	예술 교육	Craft something unique.	She crafted a gift.	I like to craft.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4101
☐	Sew	-	4103	sew	V	VT	/səʊ/	2nd-1000	2nd-1000	Tier-2	Level-3	B1	고빈도	바느질하다	to stitch with needle	from Old English siwian	sew	simple	중등	중1-중2	포함	포함	3	3.0	400L-600L	Yes	40	3급	초급	stitch	-	stitch, mend	tear	sew dress	sew	neutral	action	sewing	Global	current	공예 표현	기본 동사	-	생활 교육	Sew the button.	She sewed a quilt.	I can sew.	TRUE	TRUE	TRUE	8	2026-01-18	3.2	완료	A+	LLM	4102
☐	Knit	-	4104	knit	V	VT	/nɪt/	3rd-1000	3rd-1000	Tier-2	Level-4	B2	중빈도	뜨개질하다	to make with yarn	from Old English cnyttan	knit	simple	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	36	2급	중급	weave	-	weave, crochet	unravel	knit sweater	knit	neutral	action	knitting	Global	current	공예 표현	기본 동사	-	생활 교육	Knit a scarf.	She knitted a hat.	I like to knit.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4103
☐	Weave	-	4105	weave	V	VT	/wiːv/	3rd-1000	3rd-1000	Tier-2	Level-4	B2	중빈도	짜다	to interlace threads	from Old English wefan	weave	simple	중등	중3-고1	포함	포함	3	3.5	600L-800L	Yes	36	2급	중급	knit	-	knit, braid	unravel	weave basket	weave	neutral	action	weaving	Global	current	공예 표현	기본 동사	-	예술 교육	Weave a pattern.	She wove a rug.	I learned to weave.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4104
☐	Build	-	4106	build	V	VT	/bɪld/	1st-1000	1st-1000	Tier-1	Level-1	A1	최고빈도	짓다	to construct	from Old English byldan	build	simple	초등	초1-초2	포함	포함	3	2.0	100L-200L	Yes	48	5급	입문	construct	-	construct, create	destroy	build house	build	neutral	action	building	Global	current	건설 표현	필수 동사	-	기술 교육	Build a tower.	She built a business.	I want to build.	TRUE	TRUE	TRUE	9	2026-01-18	3.4	완료	A++	LLM	4105
☐	Construct	-	4107	construct	V	VT	/kənˈstrʌkt/	2nd-1000	2nd-1000	Tier-2	Level-4	B2	고빈도	건설하다	to build structure	from Latin constructus	construct	simple	중등	중3-고1	포함	포함	4	3.5	600L-800L	Yes	40	2급	중급	build	-	build, erect	demolish	construct bridge	construct	neutral	action	constructing	Global	current	건설 표현	기본 동사	-	기술 교육	Construct the building.	They constructed it.	I will construct.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4106
☐	Assemble	-	4108	assemble	V	VT	/əˈsembl/	2nd-1000	2nd-1000	Tier-2	Level-4	B2	고빈도	조립하다	to put together	from Old French assembler	assemble	simple	중등	중3-고1	포함	포함	4	3.5	600L-800L	Yes	38	2급	중급	build	-	build, construct	disassemble	assemble furniture	assemble	neutral	action	assembling	Global	current	조립 표현	기본 동사	-	기술 교육	Assemble the parts.	She assembled it.	I need to assemble.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4107
☐	Demolish	-	4109	demolish	V	VT	/dɪˈmɒlɪʃ/	3rd-1000	3rd-1000	Tier-2	Level-5	C1	중빈도	철거하다	to destroy building	from Latin demoliri	demolish	simple	고등	고2-고3	포함	포함	4	4.0	800L-1000L	Yes	34	1급	고급	destroy	-	destroy, raze	build	demolish building	demolish	neutral	action	demolishing	Global	current	건설 표현	확장 동사	-	기술 교육	Demolish the old wall.	They demolished it.	I will demolish.	TRUE	TRUE	TRUE	6	2026-01-18	3.0	완료	A	LLM	4108
☐	Repair	-	4110	repair	V	VT	/rɪˈpeə/	1st-1000	1st-1000	Tier-1	Level-3	B1	최고빈도	수리하다	to fix something broken	from Latin reparare	repair	simple	중등	중1-중2	포함	포함	3	3.0	400L-600L	Yes	44	3급	초급	fix	-	fix, mend	break	repair car	repair	neutral	action	repairing	Global	current	수리 표현	필수 동사	-	생활 교육	Repair the roof.	She repaired it.	I need to repair.	TRUE	TRUE	TRUE	8	2026-01-18	3.2	완료	A+	LLM	4109
☐	Fix	-	4111	fix	V	VT	/fɪks/	1st-1000	1st-1000	Tier-1	Level-2	A2	최고빈도	고치다	to repair	from Latin fixus	fix	simple	초등	초3-초5	포함	포함	3	2.5	200L-400L	Yes	46	4급	초급	repair	-	repair, mend	break	fix problem	fix	neutral	action	fixing	Global	current	수리 표현	필수 동사	-	생활 교육	Fix the bug.	She fixed the car.	I can fix it.	TRUE	TRUE	TRUE	9	2026-01-18	3.3	완료	A++	LLM	4110
☐	Mend	-	4112	mend	V	VT	/mend/	2nd-1000	2nd-1000	Tier-2	Level-3	B1	고빈도	수선하다	to repair something	from Old English mendan	mend	simple	중등	중1-중2	포함	포함	3	3.0	400L-600L	Yes	40	3급	초급	fix	-	fix, repair	tear	mend clothes	mend	neutral	action	mending	Global	current	수리 표현	기본 동사	-	생활 교육	Mend the tear.	She mended the shirt.	I need to mend.	TRUE	TRUE	TRUE	8	2026-01-18	3.2	완료	A+	LLM	4111
☐	Maintain	-	4113	maintain	V	VT	/meɪnˈteɪn/	1st-1000	1st-1000	Tier-1	Level-3	B1	최고빈도	유지하다	to keep in condition	from Old French maintenir	maintain	simple	중등	중1-중2	포함	포함	4	3.0	400L-600L	Yes	44	3급	초급	keep	-	keep, preserve	neglect	maintain quality	maintain	neutral	action	maintaining	Global	current	관리 표현	필수 동사	-	비즈니스 교육	Maintain the system.	She maintained it well.	I maintain my car.	TRUE	TRUE	TRUE	8	2026-01-18	3.2	완료	A+	LLM	4112
☐	Preserve	-	4114	preserve	V	VT	/prɪˈzɜːv/	2nd-1000	2nd-1000	Tier-2	Level-4	B2	고빈도	보존하다	to keep safe	from Latin praeservare	preserve	simple	중등	중3-고1	포함	포함	4	3.5	600L-800L	Yes	40	2급	중급	protect	-	protect, conserve	destroy	preserve nature	preserve	neutral	action	preserving	Global	current	보존 표현	기본 동사	-	환경 교육	Preserve the forest.	She preserved it.	I want to preserve.	TRUE	TRUE	TRUE	7	2026-01-18	3.1	완료	A+	LLM	4113
☐	Conserve	-	4115	conserve	V	VT	/kənˈsɜːv/	3rd-1000	3rd-1000	Tier-2	Level-5	C1	중빈도	보전하다	to protect from loss	from Latin conservare	conserve	simple	고등	고2-고3	포함	포함	4	4.0	800L-1000L	Yes	36	1급	고급	preserve	-	preserve, protect	waste	conserve energy	conserve	neutral	action	conserving	Global	current	환경 표현	확장 동사	-	환경 교육	Conserve water.	She conserved energy.	I conserve resources.	TRUE	TRUE	TRUE	6	2026-01-18	3.0	완료	A	LLM	4114
☐	Sustain	-	4116	sustain	V	VT	/səˈsteɪn/	2nd-1000	2nd-1000	Tier-2	Level-5	C1	고빈도	유지하다	to keep going	from Latin sustinere	sustain	simple	고등	고2-고3	포함	포함	4	4.0	800L-1000L	Yes	38	1급	고급	maintain	-	maintain, support	abandon	sustain growth	sustain	neutral	action	sustaining	Global	current	유지 표현	확장 동사	-	비즈니스 교육	Sustain the effort.	She sustained interest.	I sustain my energy.	TRUE	TRUE	TRUE	6	2026-01-18	3.0	완료	A	LLM	4115
☐	Support	-	4117	support	V	VT	/səˈpɔːt/	1st-1000	1st-1000	Tier-1	Level-2	A2	최고빈도	지지하다	to give assistance	from Latin supportare	support	simple	초등	초3-초5	포함	포함	3	2.5	200L-400L	Yes	46	4급	초급	help	-	help, assist	oppose	support team	support	neutral	action	supporting	Global	current	지원 표현	필수 동사	-	소통 교육	Support your friend.	She supported the idea.	I support you.	TRUE	TRUE	TRUE	9	2026-01-18	3.3	완료	A++	LLM	4116
☐	Assist	-	4118	assist	V	VT	/əˈsɪst/	2nd-1000	2nd-1000	Tier-2	Level-3	B1	고빈도	돕다	to give help	from Latin assistere	assist	simple	중등	중1-중2	포함	포함	3	3.0	400L-600L	Yes	42	3급	초급	help	-	help, support	hinder	assist customer	assist	neutral	action	assisting	Global	current	도움 표현	기본 동사	-	비즈니스 교육	Assist with this task.	She assisted him.	I will assist.	TRUE	TRUE	TRUE	8	2026-01-18	3.2	완료	A+	LLM	4117
